timestamp,latitude,longitude,speed_kmh
2022-03-28 19:25:20,27.733915,85.3299933,9
2022-03-28 19:25:34,27.734245,85.33038,19
2022-03-28 19:25:50,27.7348783,85.3311666,21
2022-03-28 19:26:03,27.7352666,85.3317516,10
2022-03-28 19:26:06,27.7352716,85.3318016,0
2022-03-28 19:26:26,27.7352716,85.3318133,0
2022-03-28 19:26:32,27.7352733,85.3318433,6
2022-03-28 19:26:43,27.73532,85.3319116,8
2022-03-28 19:26:50,27.7356016,85.3321266,18
2022-03-28 19:27:01,27.7360983,85.3325883,28
2022-03-28 19:27:15,27.7367283,85.33339,26
2022-03-28 19:27:26,27.7371049,85.3338666,14
2022-03-28 19:27:35,27.737385,85.3342049,24
2022-03-28 19:27:48,27.73801,85.3349433,22
2022-03-28 19:28:04,27.73848,85.3354716,12
2022-03-28 19:28:10,27.7385783,85.335595,10
2022-03-28 19:28:30,27.7390666,85.3361683,5
2022-03-28 19:28:42,27.7391216,85.3362516,7
2022-03-28 19:28:44,27.739175,85.3363216,14
2022-03-28 19:28:46,27.7392766,85.3364149,24
2022-03-28 19:28:52,27.7394766,85.3366216,14
2022-03-28 19:28:56,27.7395266,85.3366999,6
2022-03-28 19:29:07,27.73962,85.3367216,10
2022-03-28 19:29:18,27.7398716,85.3369766,0
2022-03-28 19:29:35,27.7400116,85.336975,6
2022-03-28 19:29:40,27.7400966,85.3368349,16
2022-03-28 19:29:50,27.7402749,85.3362833,21
2022-03-28 19:29:52,27.7402933,85.3362216,9
2022-03-28 19:30:12,27.7404266,85.3361883,0
2022-03-28 19:30:28,27.7404566,85.3361466,12
2022-03-28 19:30:32,27.7405716,85.3359683,23
2022-03-28 19:30:36,27.7407366,85.3356766,35
2022-03-28 19:30:45,27.741215,85.334695,41
2022-03-28 19:30:51,27.7415316,85.3341716,30
2022-03-28 19:30:55,27.74166,85.3338983,20
2022-03-28 19:31:14,27.7420733,85.3329649,17
2022-03-28 19:31:31,27.7421566,85.3323333,8
2022-03-28 19:31:51,27.7421283,85.3322516,0
2022-03-28 19:31:54,27.7421016,85.3321366,12
2022-03-28 19:31:58,27.7420783,85.3319333,24
2022-03-28 19:32:03,27.741925,85.3315266,34
2022-03-28 19:32:08,27.7416199,85.330975,46
2022-03-28 19:32:13,27.7412283,85.3303183,58
2022-03-28 19:32:19,27.7407883,85.3295466,47
2022-03-28 19:32:27,27.740225,85.3286716,49
2022-03-28 19:32:32,27.739925,85.3281533,39
2022-03-28 19:32:40,27.739405,85.327305,47
2022-03-28 19:32:46,27.7389783,85.3266083,36
2022-03-28 19:32:53,27.7386766,85.3261266,26
2022-03-28 19:33:04,27.7383466,85.325605,16
2022-03-28 19:33:19,27.7379266,85.324955,4
2022-03-28 19:33:33,27.7378683,85.3248416,14
2022-03-28 19:33:38,27.7377233,85.3245983,22
2022-03-28 19:33:48,27.7373133,85.323875,34
2022-03-28 19:33:59,27.7367616,85.3229966,36
2022-03-28 19:34:05,27.7364583,85.3225483,25
2022-03-28 19:34:12,27.7362616,85.3222399,13
2022-03-28 19:34:15,27.7362266,85.3221766,0
2022-03-28 19:34:32,27.7361766,85.3220666,10
2022-03-28 19:34:38,27.736025,85.3218433,20
2022-03-28 19:34:47,27.73574,85.3212733,30
2022-03-28 19:34:57,27.7353566,85.3203333,39
2022-03-28 19:34:59,27.7353533,85.3201016,28
2022-03-28 19:35:11,27.7351966,85.319075,32
2022-03-28 19:35:15,27.7351583,85.318755,22
2022-03-28 19:35:21,27.7351333,85.3184599,11
2022-03-28 19:35:41,27.7350899,85.3178166,19
2022-03-28 19:35:48,27.7350333,85.317475,9
2022-03-28 19:36:08,27.73504,85.3174466,0
2022-03-28 19:36:15,27.7350449,85.3173816,11
2022-03-28 19:36:20,27.7350516,85.3171416,21
2022-03-28 19:36:25,27.7350483,85.3167449,32
2022-03-28 19:36:36,27.7350116,85.3156616,39
2022-03-28 19:36:43,27.73496,85.3148766,27
2022-03-28 19:36:46,27.7349316,85.3146816,16
2022-03-28 19:36:50,27.7349116,85.314555,6
2022-03-28 19:37:03,27.734875,85.3143616,16
2022-03-28 19:37:06,27.73488,85.31426,7
2022-03-28 19:37:21,27.73488,85.3140116,19
2022-03-28 19:37:27,27.7348666,85.3135766,30
2022-03-28 19:37:38,27.7348166,85.3125216,30
2022-03-28 19:37:46,27.7347866,85.311945,20
2022-03-28 19:38:04,27.7347866,85.3110066,10
2022-03-28 19:38:08,27.7347866,85.310935,0
2022-03-28 19:38:28,27.734785,85.3108316,7
2022-03-28 19:38:40,27.7347983,85.31036,20
2022-03-28 19:38:58,27.7349066,85.3093399,9
2022-03-28 19:39:18,27.734975,85.3091083,0
2022-03-28 19:39:30,27.7350166,85.309005,10
2022-03-28 19:39:32,27.7350316,85.3088883,20
2022-03-28 19:39:43,27.7350433,85.3083916,14
2022-03-28 19:39:48,27.7350133,85.30829,0
2022-03-28 19:39:54,27.7349699,85.3082516,7
2022-03-28 19:39:59,27.7348116,85.30819,14
2022-03-28 19:40:17,27.7340233,85.3081466,12
2022-03-28 19:40:22,27.7339766,85.308185,1
2022-03-28 19:40:27,27.7339616,85.3082649,6
2022-03-28 19:40:35,27.7339949,85.3083866,8
2022-03-28 19:40:39,27.7339949,85.3084499,7
2022-03-28 19:40:41,27.7339866,85.3084966,7
2022-03-28 19:40:44,27.73399,85.3086033,11
2022-03-28 19:40:55,27.7339216,85.309045,14
2022-03-28 19:40:56,27.733895,85.30908,13
2022-03-28 19:40:58,27.7338233,85.3091083,14
2022-03-28 19:41:01,27.7337333,85.309105,10
2022-03-28 19:41:03,27.7337149,85.3091083,0
2022-03-28 19:41:23,27.7336683,85.309085,8
2022-03-28 19:41:36,27.7334733,85.3090033,8
2022-03-28 19:41:42,27.7334933,85.30874,19
2022-03-28 19:41:50,27.7335333,85.3081433,29
2022-03-28 19:41:54,27.7335633,85.307865,18
2022-03-28 19:41:58,27.7335683,85.3077233,7
2022-03-28 19:42:00,27.7335833,85.3076899,8
2022-03-28 19:42:02,27.7336116,85.3076683,6
2022-03-28 19:42:22,27.7336566,85.3076683,0
